CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1872	6077	107	0.8552	-12.038
2119	6077	107	0.853	1.977
1509	2516	107	0.9275	1.977
1071	1131	107	0.7951	266.262
1509	6077	107	0.8255	31.988
1312	2532	107	0.8802	-30.014
978	1366	107	0.8389	14.017
978	1583	107	0.8239	-14.017
1979	2565	107	0.8531	40.104
1509	2532	107	0.8775	-14.020
1312	1815	107	0.9616	-28.033
2400	2565	107	0.8208	125.157
2400	3428	107	0.7766	127.098
1154	1471	107	0.8442	-26.016
1312	2516	107	0.9277	-14.017
1366	2400	107	0.8037	-169.149
1583	2400	107	0.8165	-141.115
978	1872	107	0.7999	-284.272
1872	2119	107	0.9722	-14.015
3067	6077	107	0.8472	17.973
2532	6077	107	0.8438	46.008
1583	3428	107	0.85	-14.017
1154	1312	107	0.8048	-366.351
1071	4975	107	0.91	-84.093
2119	3067	107	0.878	-15.996
2119	2532	107	0.8767	-44.031
1471	1872	107	0.8154	-312.303
1312	2119	107	0.9643	14.016
1979	3428	107	0.8711	42.045
1237	2400	107	0.7379	-197.180
1366	1583	107	0.9427	-28.033
1471	2565	107	0.8535	-58.006
1154	1872	107	0.82	-338.320
1154	1979	107	0.8801	-124.126
2516	6077	107	0.8304	30.011
1154	3428	107	0.8023	-82.081
4655	6006	109	0.8573	-8.940
58	4655	109	0.8504	153.961
6181	6412	109	0.9908	0.000
58	6006	109	0.9722	145.021
4655	6181	109	0.9793	0.000
64	6006	109	0.9087	127.010
110	6006	109	0.8548	30.023
64	4655	109	0.9734	135.950
3141	6412	109	0.9892	0.000
58	64	109	0.8977	18.011
64	3141	109	0.8816	135.950
3141	4655	109	0.9455	0.000
64	6181	109	0.9312	135.950
3141	6181	109	0.9838	0.000
4655	6412	109	0.9674	0.000
64	6412	109	0.9189	135.951
58	110	109	0.8676	114.998
4347	4722	110	0.8064	-62.016
4615	6063	110	0.8349	-0.000
4347	6063	110	0.7789	-14.015
4615	4722	110	0.7207	-48.000
4074	4347	110	0.7328	28.031
4074	6063	110	0.8503	14.016
4074	4615	110	0.8955	14.016
4074	5458	110	0.9025	-17.026
4347	4615	110	0.8959	-14.015
560	4830	111	0.9412	-14.016
1863	6307	111	0.8541	14.016
335	1318	111	0.9439	-0.001
335	6309	111	0.8399	-28.031
335	1863	111	0.891	14.016
560	6197	111	0.8306	-45.058
1318	6307	111	0.8344	28.032
1318	1538	111	0.9518	-18.010
1863	2559	111	0.9153	-18.011
1318	1863	111	0.9223	14.016
1538	6303	111	0.8603	-28.031
6303	6309	111	0.8844	18.011
560	1538	111	0.964	0.000
335	560	111	0.9075	-18.011
1318	4830	111	0.9244	-32.026
1538	2559	111	0.9478	14.016
1318	6309	111	0.882	-28.031
560	6303	111	0.8537	-28.031
335	1538	111	0.9212	-18.011
1538	4830	111	0.9478	-14.016
335	4830	111	0.8964	-32.026
560	1318	111	0.9496	18.010
560	2559	111	0.9163	14.016
1691	3025	112	0.8586	-41.178
942	1159	112	0.9165	41.026
1691	6240	112	0.8244	4.039
1159	1546	112	0.9779	-18.010
1546	6240	112	0.8324	-18.977
1159	1691	112	0.9573	-41.026
942	3025	112	0.8356	-41.178
1159	6240	112	0.8509	-36.987
95	2177	112	0.8308	-0.130
95	3025	112	0.8741	-41.178
95	1159	112	0.9606	41.026
1159	4628	112	0.9036	-14.025
1691	2177	112	0.8381	-0.130
1546	1691	112	0.9758	-23.016
942	2177	112	0.9312	-0.130
95	1691	112	0.9673	-0.000
1546	3025	112	0.8454	-64.194
95	1546	112	0.9714	23.016
942	1691	112	0.9196	0.000
942	1546	112	0.9158	23.016
1159	2177	112	0.8269	-41.157
95	942	112	0.9277	-0.000
942	6437	112	0.8218	-41.157
1546	2177	112	0.8429	-23.146
2420	3684	113	0.9334	-44.026
4303	4500	113	0.9282	-44.027
3084	3684	113	0.9303	0.001
3691	3920	113	0.945	0.001
3684	3691	113	0.9612	44.026
3885	4107	113	0.9553	44.025
3084	4810	113	0.927	-88.053
4055	4303	113	0.9308	-88.052
3764	3885	113	0.9683	-44.026
4055	4538	113	0.9366	-0.001
3691	4055	113	0.9275	-88.052
3764	4107	113	0.9655	-0.000
4216	4500	113	0.9496	44.026
3716	4538	113	0.9361	-0.001
3716	3977	113	0.9418	-132.078
3885	4216	113	0.9514	-88.053
3977	4216	113	0.9544	-44.026
4216	4732	113	0.9453	-44.026
3691	3716	113	0.9458	-88.052
2420	3691	113	0.9442	0.000
4538	4810	113	0.932	-44.026
3084	3691	113	0.9128	44.027
4107	4216	113	0.9348	-132.078
3976	4538	113	0.9313	-44.028
3684	4107	113	0.9406	-88.053
4303	5075	113	0.9248	-88.052
3691	3976	113	0.9527	-44.025
2420	3976	113	0.9363	-44.025
5075	5771	113	0.9214	-44.026
3764	4216	113	0.9447	-132.079
3716	4303	113	0.9456	-88.052
4107	4303	113	0.946	-44.026
3716	4055	113	0.9641	0.000
3976	4107	113	0.9302	-88.053
3977	4303	113	0.9503	44.026
3977	4500	113	0.9492	-0.001
3684	3976	113	0.9622	0.001
2420	3084	113	0.9175	-44.027
4732	5075	113	0.9367	44.026
3977	4107	113	0.9488	88.052
4732	5771	113	0.9138	-0.001
3764	4500	113	0.9459	-88.053
3764	4303	113	0.9539	-44.026
4500	5075	113	0.9403	-44.026
4107	4500	113	0.9334	-88.053
3764	3977	113	0.9626	-88.052
3885	5075	113	0.9329	-88.053
4500	4732	113	0.937	-88.051
4303	4810	113	0.9253	44.025
3084	4538	113	0.9299	-44.026
5416	5771	113	0.8812	44.027
4055	4107	113	0.9472	-44.026
3977	4732	113	0.9365	-88.052
3764	3976	113	0.9367	88.053
3885	3977	113	0.9649	-44.027
3684	3716	113	0.9662	-44.026
3684	3764	113	0.9495	-88.052
3716	3976	113	0.9565	44.027
3716	3885	113	0.9559	-88.052
3885	4500	113	0.9479	-44.028
2420	3920	113	0.9209	0.001
3684	3920	113	0.9393	44.027
4216	4303	113	0.9384	88.052
3684	4055	113	0.9522	-44.026
3084	3976	113	0.9256	0.002
3885	4055	113	0.948	88.052
3977	5075	113	0.9336	-44.026
3716	4107	113	0.9593	-44.026
3920	3976	113	0.9338	-44.026
4216	5075	113	0.9475	0.000
3764	4055	113	0.9587	44.026
3885	4303	113	0.9541	-0.001
3977	4055	113	0.9361	132.078
3716	3764	113	0.9696	-44.026
3976	4055	113	0.9466	-44.027
3756	4318	114	0.9185	-12.037
3837	5824	114	0.9692	14.016
3837	4318	114	0.9441	-12.037
4318	5824	114	0.9507	26.053
3756	3837	114	0.9664	0.000
3756	5824	114	0.9465	14.016
2795	3680	115	0.8595	-14.016
3680	5218	115	0.9539	-14.016
2795	5218	115	0.8395	-28.032
1325	1556	116	0.9804	-23.016
1325	1777	116	0.9489	-18.010
1325	1700	116	0.9544	-41.027
1556	1777	116	0.9652	5.005
1556	1700	116	0.9787	-18.011
1700	1777	116	0.9811	23.016
4142	5768	117	0.7462	43.991
4087	4142	117	0.7665	-29.975
4087	5768	117	0.9049	14.016
2247	3602	118	0.7424	-66.047
3602	4570	118	0.8149	-321.159
3602	4076	118	0.9342	-17.027
3602	4459	118	0.7585	14.017
3602	4699	118	0.9322	0.001
4699	5675	118	0.7742	18.010
4076	4699	118	0.9055	17.028
4076	4570	118	0.9022	-304.132
4570	4699	118	0.7889	321.160
3632	5310	119	0.9606	-14.015
594	654	120	0.7406	44.026
617	755	120	0.7052	176.104
594	617	120	0.7125	-88.053
594	656	120	0.7134	-220.131
654	755	120	0.7295	44.026
594	615	120	0.7829	-44.027
553	594	120	0.7403	132.080
628	656	120	0.7106	44.027
594	755	120	0.7762	88.052
615	755	120	0.727	132.079
2268	2564	121	0.7075	186.105
1817	1925	121	0.9857	-0.000
1530	2268	121	0.7871	-27.995
1817	1835	121	0.9767	-268.147
1530	1835	121	0.824	-42.011
1835	1925	121	0.9712	268.147
244	317	122	0.954	-60.021
224	244	122	0.9575	30.011
317	425	122	0.9502	-30.011
244	401	122	0.8935	-120.042
244	303	122	0.9204	30.010
317	401	122	0.9375	-60.021
425	625	122	0.9471	-60.021
401	425	122	0.9375	30.011
244	625	122	0.8763	-150.053
224	317	122	0.9619	-30.010
303	425	122	0.8052	-120.042
224	303	122	0.8751	60.021
244	854	122	0.8173	-180.064
425	854	122	0.9	-90.032
224	854	122	0.8639	-150.053
401	625	122	0.937	-30.010
224	425	122	0.9434	-60.021
303	625	122	0.7362	-180.063
224	625	122	0.9073	-120.042
303	317	122	0.8615	-90.031
317	625	122	0.9284	-90.032
224	401	122	0.924	-90.032
625	854	122	0.8429	-30.011
244	425	122	0.9185	-90.032
303	401	122	0.7646	-150.053
317	854	122	0.875	-120.043
401	854	122	0.9017	-60.021
3011	5557	123	0.8651	-0.036
2390	3011	123	0.8464	0.163
2390	5557	123	0.8848	0.127
296	3798	125	0.9484	-0.001
1173	1591	125	0.9534	-0.000
296	1357	125	0.9609	-0.001
1225	3798	125	0.9535	-0.001
1225	6174	125	0.9536	-0.001
2283	2634	125	0.9449	-0.000
1297	1357	125	0.9576	-28.033
296	1173	125	0.9571	0.000
1225	1357	125	0.963	-0.001
1225	2394	125	0.9425	28.031
1297	2634	125	0.9432	-0.000
296	1225	125	0.961	0.000
2283	2394	125	0.9501	-0.000
1117	1357	125	0.9779	-0.001
1225	1557	125	0.944	56.063
296	1297	125	0.959	28.032
2394	2634	125	0.9459	0.000
3798	6174	125	0.9504	0.000
1357	1557	125	0.9483	56.064
1557	3798	125	0.9385	-56.064
296	6174	125	0.9529	-0.001
1117	1173	125	0.9712	0.000
296	1557	125	0.9452	56.063
1117	3798	125	0.9673	-0.001
1297	1591	125	0.9442	-28.032
1357	3798	125	0.9617	-0.000
1297	2394	125	0.9454	-0.000
1357	2283	125	0.9416	28.033
1117	1591	125	0.9692	-0.000
1173	1557	125	0.9478	56.063
1225	1591	125	0.957	-0.000
296	1591	125	0.9551	-0.000
2394	6174	125	0.9434	-28.032
3224	3798	125	0.9349	-0.001
1117	1297	125	0.9634	28.032
1173	2394	125	0.9423	28.031
1117	1557	125	0.9586	56.063
1117	2283	125	0.9578	28.032
1173	1297	125	0.9451	28.032
2283	6174	125	0.9408	-28.032
1591	3224	125	0.9395	0.000
1557	1591	125	0.9435	-56.063
296	2283	125	0.9324	28.032
1357	6174	125	0.961	0.000
1591	3798	125	0.9515	-0.001
1225	1297	125	0.9461	28.032
1297	6174	125	0.9477	-28.032
1117	6174	125	0.9726	-0.001
1173	1357	125	0.9641	-0.001
2634	6369	125	0.9306	0.000
1117	1225	125	0.9717	0.000
1173	6174	125	0.9555	-0.001
1357	1591	125	0.9589	0.000
1591	6174	125	0.9545	-0.000
