	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
1166	4664	338	Polyketides	0.625	Meroterpenoids	0.625	Decalins with side chains	0.375	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105170905	MRTBGKLVNMDZDI-RDCUXBDJSA-N	InChI=1S/C29H42O8/c1-9-14(2)20(30)15(3)18-21(31)25-19(22(32)24(18)35-8)23(33)26-28(6)12-10-16(27(4,5)34)36-17(28)11-13-29(26,7)37-25/h14-17,23,26,33-34H,9-13H2,1-8H3/t14-,15-,16+,17+,23+,26+,28-,29+/m0/s1	CC[C@H](C)C(=O)[C@@H](C)C1=C(OC)C(=O)C2=C(O[C@]3(C)CC[C@H]4O[C@@H](C(C)(C)O)CC[C@]4(C)[C@H]3[C@@H]2O)C1=O	C29H42O8	pos_3_2proton1sodium	518.287968304	Cochlioquinone K	MRTBGKLVNMDZDI	Polyketides	Meroterpenoids	Other polyketide meroterpenoids	http://www.wikidata.org/entity/Q4915492	Bipolaris	432347.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Bipolaris']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	2	7.0	1
1168	4662	-1							1.0	0.27086577	ISDB	http://www.wikidata.org/entity/Q105143878	KOMHZTUOBVVDPX-JDVMTWNBSA-N	InChI=1S/C23H24O11/c1-3-12-17(26)19(28)21(30)23(33-12)34-15-8-10(24)7-14-16(15)18(27)20(29)22(32-14)9-4-5-11(25)13(6-9)31-2/h4-8,12,17,19,21,23-26,28-30H,3H2,1-2H3/t12?,17-,19+,21?,23+/m1/s1	CCC1O[C@@H](Oc2cc(O)cc3oc(-c4ccc(O)c(OC)c4)c(O)c(=O)c23)C(O)[C@@H](O)[C@@H]1O	C23H24O11		476.131861588	Isorhamnetin 5-glucoside	KOMHZTUOBVVDPX	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q6709633	Artemisia monosperma	536919.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia monosperma']		['Eukaryota']									1	0	2.0834630727767944	1
1170	4660	80	Terpenoids	0.6666666666666666	Sesquiterpenoids	0.6666666666666666	Cadinane sesquiterpenoids	0.3333333333333333	1.0	0.32352382	ISDB									ONIMTCSWGFMARW							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.2940952777862549	1
1171	4654	-1							3.0	0.5263922	ISDB	http://www.wikidata.org/entity/Q77565362	BZMCHKXIXROMSY-UHFFFAOYSA-N	InChI=1S/C11H10O4/c1-6-3-7-4-8(14-2)5-9(12)10(7)11(13)15-6/h3-5,12H,1-2H3	COc1cc(O)c2c(=O)oc(C)cc2c1	C11H10O4		206.0579088	3-Methyl-6-methoxy-8-hydroxyisocoumarin	BZMCHKXIXROMSY	Shikimates and Phenylpropanoids	Coumarins	Isocoumarins	http://www.wikidata.org/entity/Q104096285	Pleospora bjoerlingii	343428.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Pleospora']	['Pleospora bjoerlingii']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	0	8.105568885803223	1
1174	4651	383	Terpenoids	1.0	Sesquiterpenoids	0.9333333333333333	Germacrane sesquiterpenoids	0.4	2.0	0.7426596	ISDB	http://www.wikidata.org/entity/Q115947801	YJFOZRTWRVNHOG-UHFFFAOYSA-N	InChI=1S/C13H16/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h4,6-8,10H,5H2,1-3H3	Cc1ccc(C)c2c1C=CCC2C	C13H16		172.125200512	1,2-Dihydro-1,5,8-trimethylnaphthalene	YJFOZRTWRVNHOG	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q891305	Cistus creticus	595858.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Cistaceae']	['Unknown']	['Cistus']	['Cistus creticus']		['Eukaryota']									1	2	4.9706385135650635	1
1175	4649	210	Carbohydrates	0.3333333333333333	Saccharides	0.3333333333333333	Monosaccharides	0.25	5.0	0.41889855	ISDB	http://www.wikidata.org/entity/Q27122809	FUJVJJBVXLPRQJ-UHFFFAOYSA-N	InChI=1S/C6H8O4/c7-4-6(9)5(8)2-1-3-10-6/h1-2,7,9H,3-4H2	O=C1C=CCOC1(O)CO	C6H8O4		144.042258736	Microthecin	FUJVJJBVXLPRQJ				http://www.wikidata.org/entity/Q1129282	Morchella esculenta	186590.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Pezizales']	['Morchellaceae']	['Unknown']	['Morchella']	['Morchella esculenta']		['Eukaryota']	['Fungi']	['Ascomycota']							3	0	4.675594210624695	1
1178	4643	79	Polyketides	0.75	Cyclic polyketides	0.5	Sativane sesquiterpenoids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105214626	PTGFDIFCKGMAJK-BCHHIPDFSA-N	InChI=1S/C18H28O4/c1-9(2)11-5-6-18(4)10(3)15(16(11)12(18)8-19)14-7-13(20)17(21)22-14/h9,11-16,19-20H,3,5-8H2,1-2,4H3/t11-,12+,13-,14+,15-,16+,18+/m1/s1	C=C1[C@H]([C@@H]2C[C@@H](O)C(=O)O2)[C@H]2[C@@H](C(C)C)CC[C@]1(C)[C@H]2CO	C18H28O4	pos_1_minus1proton2sodium	308.198759376	Sorokinianin	PTGFDIFCKGMAJK	Terpenoids	Sesquiterpenoids	Sativane sesquiterpenoids	http://www.wikidata.org/entity/Q84708532	Bipolaris sorokiniana	204741.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Bipolaris']	['Bipolaris sorokiniana']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1179	4643	79	Polyketides	0.75	Cyclic polyketides	0.5	Sativane sesquiterpenoids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105288541	VLOSVUYTOCZPTP-IMAOSDNASA-N	InChI=1S/C18H28O4/c1-10(2)13-6-7-18(5)11(3)14(8-19)16(13)15(18)9-22-17(21)12(4)20/h8,10,12-13,15-16,20H,6-7,9H2,1-5H3/t12?,13-,15?,16-,18+/m1/s1	CC1=C(C=O)[C@@H]2C(COC(=O)C(C)O)[C@@]1(C)CC[C@@H]2C(C)C	C18H28O4	pos_1_minus1proton2sodium	308.198759376	Bipolenin H	VLOSVUYTOCZPTP	Terpenoids	Sesquiterpenoids	Sativane sesquiterpenoids	http://www.wikidata.org/entity/Q104096268	Bipolaris eleusines	5318888.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Bipolaris']	['Bipolaris eleusines']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1181	4641	56	Shikimates and Phenylpropanoids	0.2777777777777778	Cyclic polyketides	0.2222222222222222	Isocoumarins	0.19444444444444445	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104953361	CCIMZPYSIJENDN-UHFFFAOYSA-N	InChI=1S/C10H12O4/c1-5-6-3-14-4-7(6)9(12)10(13-2)8(5)11/h11-12H,3-4H2,1-2H3	COc1c(O)c(C)c2c(c1O)COC2	C10H12O4	pos_1_1proton1acetonitrile	196.073558864	4,6-Dihydroxy-5-methoxy-7-methyl-1,3-dihydroisobenzofuran	CCIMZPYSIJENDN	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q5382591	Epicoccum nigrum	846222.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Epicoccum']	['Epicoccum nigrum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']		['Epicoccum']	['Epicoccum nigrum']	8	2	9.0	1
1182	4638	48	Polyketides	1.0	Stilbenoids	0.75	Monomeric stilbenes	0.75	85.0	0.362111	ISDB	http://www.wikidata.org/entity/Q110169890	LIEYPYWEGONIHA-UHFFFAOYSA-N	InChI=1S/C15H24O5S/c1-3-5-7-8-12-10-14(16)13(9-6-4-2)15(11-12)20-21(17,18)19/h10-11,16H,3-9H2,1-2H3,(H,17,18,19)	CCCCCc1cc(O)c(CCCC)c(OS(=O)(=O)O)c1	C15H24O5S		316.134444868	Stemphol A	LIEYPYWEGONIHA	Polyketides	Meroterpenoids	Cannabinoids	http://www.wikidata.org/entity/Q3917685	Stemphylium	548234.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Stemphylium']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	1	7.9484440088272095	1
1184	4634	711	Alkaloids	1.0	Peptide alkaloids	1.0	Simple amide alkaloids	1.0	1.0	0.76094544	ISDB	http://www.wikidata.org/entity/Q105199503	OTDAUCSBBYTJHP-CAHLUQPWSA-N	InChI=1S/C7H15NO2/c1-4-7(10)5(2)8-6(3)9/h5,7,10H,4H2,1-3H3,(H,8,9)/t5-,7+/m0/s1	CC[C@@H](O)[C@H](C)NC(C)=O	C7H15NO2		145.11027872	(2S,3R)-2-Acetylamino-3-pentanol	OTDAUCSBBYTJHP	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q105029475	Graminopassalora graminis	1059819.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Capnodiales']	['Mycosphaerellaceae']	['Unknown']	['Mycosphaerella']	['Mycosphaerella recutita']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']						4	3	8.543781757354736	1
1185	4633	541	Alkaloids	1.0	Peptide alkaloids	1.0	Simple diketopiperazine alkaloids	1.0	3.0	0.4851387	ISDB	http://www.wikidata.org/entity/Q82910094	ORLDMMKUTCCBSM-UHFFFAOYSA-N	InChI=1S/C8H14N2O2/c1-4(2)6-8(12)9-5(3)7(11)10-6/h4-6H,1-3H3,(H,9,12)(H,10,11)	CC1NC(=O)C(C(C)C)NC1=O	C8H14N2O2		170.105527688	3-Isopropyl-6-methyl-2,5-dioxopiperazine	ORLDMMKUTCCBSM	Alkaloids	Peptide alkaloids	Simple diketopiperazine alkaloids	http://www.wikidata.org/entity/Q134359	Aspergillus fumigatus	278828.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Aspergillus']	['Aspergillus fumigatus']		['Eukaryota']	['Fungi']	['Ascomycota']							3	3	6.440554857254028	1
1186	4630	136	Polyketides	0.25	Cyclic polyketides	0.25	Phthalide derivatives	0.25	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105275113	ULGWVUDHZXZJSA-VIFPVBQESA-N	InChI=1S/C10H10O4/c1-2-9-5-3-7(11)8(12)4-6(5)10(13)14-9/h3-4,9,11-12H,2H2,1H3/t9-/m0/s1	CC[C@@H]1OC(=O)c2cc(O)c(O)cc21	C10H10O4	pos_1_1proton2acetonitrile	194.0579088	(S)-3-ethyl-5,6-dihydroxyphthalide	ULGWVUDHZXZJSA	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q54366202	Curvularia lunata	838976.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Curvularia']	['Curvularia lunata']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1187	4630	136	Polyketides	0.25	Cyclic polyketides	0.25	Phthalide derivatives	0.25	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104985125	DMJVRDSZDKSVDH-ZETCQYMHSA-N	InChI=1S/C10H10O4/c1-2-7-5-3-4-6(11)9(12)8(5)10(13)14-7/h3-4,7,11-12H,2H2,1H3/t7-/m0/s1	CC[C@@H]1OC(=O)c2c1ccc(O)c2O	C10H10O4	pos_1_1proton2acetonitrile	194.0579088	(S)-3-ethyl-6,7-dihydroxyphthalide	DMJVRDSZDKSVDH	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q54366202	Curvularia lunata	838976.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Curvularia']	['Curvularia lunata']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1188	4630	136	Polyketides	0.25	Cyclic polyketides	0.25	Phthalide derivatives	0.25	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105251005	SEBRJTCSPHILIQ-UHFFFAOYSA-N	InChI=1S/C10H10O4/c1-5-7(11)3-6-4-14-10(12)8(6)9(5)13-2/h3,11H,4H2,1-2H3	COc1c(C)c(O)cc2c1C(=O)OC2	C10H10O4	pos_1_1proton2acetonitrile	194.0579088	5-Hydroxy-7-methoxy-6-methyl-3H-2-benzofuran-1-one	SEBRJTCSPHILIQ	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q10406928	Alternaria porri	348584.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria porri']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1189	4630	136	Polyketides	0.25	Cyclic polyketides	0.25	Phthalide derivatives	0.25	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q77624523	UNBPACVPFRFNDG-UHFFFAOYSA-N	InChI=1S/C10H10O4/c1-5-8(11)3-6-7(9(5)13-2)4-14-10(6)12/h3,11H,4H2,1-2H3	COc1c(C)c(O)cc2c1COC2=O	C10H10O4	pos_1_1proton2acetonitrile	194.0579088	6-Hydroxy-4-methoxy-5-methyl-3H-2-benzofuran-1-one	UNBPACVPFRFNDG	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q10406928	Alternaria porri	348584.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria porri']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1190	4629	527	Polyketides	1.0	Xanthones	1.0	Methyl xanthones	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q77311052	JJGQDIBMHJAORS-UHFFFAOYSA-N	InChI=1S/C19H16O8/c1-23-10-5-6-11-15(16(10)19(22)26-4)17(20)14-12(24-2)7-9(18(21)25-3)8-13(14)27-11/h5-8H,1-4H3	COC(=O)c1cc(OC)c2c(=O)c3c(C(=O)OC)c(OC)ccc3oc2c1	C19H16O8	pos_1_1proton1ethylamine	372.084517472	2,8-Dimethoxy-1,6-dimethoxycarbonyl-xanthen-9-one	JJGQDIBMHJAORS	Polyketides	Xanthones	Methyl xanthones	http://www.wikidata.org/entity/Q133266	Alternaria	464790.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1191	4625	43	Polyketides	0.8292682926829268	Aromatic polyketides	0.8292682926829268	Depsidones	0.7560975609756098	12.0	0.28816321	ISDB	http://www.wikidata.org/entity/Q75065712	AHNFXMBOWJVAPB-FUHWJXTLSA-N	InChI=1S/C18H14O9/c1-4-6(3-19)8-16-13(23)9-7(5(2)11(21)14(24)12(9)22)18(26-16)27-17(8)15(25)10(4)20/h3,16,18,20-22,24-25H,1-2H3/t16-,18+/m0/s1	Cc1c(O)c(O)c2c(c1C=O)[C@@H]1O[C@H](O2)c2c(C)c(O)c(O)c(O)c2C1=O	C18H14O9		374.06378202799993	Epicocconigrone A	AHNFXMBOWJVAPB	Polyketides	Aromatic polyketides		http://www.wikidata.org/entity/Q5382591	Epicoccum nigrum	846222.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Epicoccum']	['Epicoccum nigrum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']		['Epicoccum']	['Epicoccum nigrum']	8	2	10.152652859687805	1
1192	4622	-1							2.0	0.47993654	ISDB	http://www.wikidata.org/entity/Q82361595	AKOGVJUSAFGQRH-UHFFFAOYSA-N	InChI=1S/C12H11NO5/c1-13-11(15)7-5-9(18-3)8(17-2)4-6(7)10(14)12(13)16/h4-5H,1-3H3	COc1cc2c(cc1OC)C(=O)N(C)C(=O)C2=O	C12H11NO5		249.063722452	6,7-Dimethoxy-2-methylisoquinoline-1,3,4-trione	AKOGVJUSAFGQRH	Alkaloids	Pseudoalkaloids	Isoindole alkaloids	http://www.wikidata.org/entity/Q9031536	Menispermum dauricum	855369.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Menispermaceae']	['Menispermeae']	['Menispermum']	['Menispermum dauricum']		['Eukaryota']									1	0	2.919746160507202	1
1193	4621	60	Terpenoids	0.3125	Diterpenoids	0.1875	Fusicoccane diterpenoids	0.1875	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110171561	CYFYEQPCMIHWMI-HULHSAFCSA-N	InChI=1S/C19H28O5/c1-5-6-16(21)24-14-10-15-19(22,11-20)18(14,4)17(3)8-7-12(2)9-13(17)23-15/h5-6,9,13-15,20,22H,7-8,10-11H2,1-4H3/b6-5-/t13-,14-,15-,17+,18-,19+/m1/s1	C/C=C\C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)CC[C@]3(C)[C@]1(C)[C@]2(O)CO	C19H28O5	pos_1_minus1proton2sodium	336.193673996	Alterchothecene B	CYFYEQPCMIHWMI	Terpenoids	Sesquiterpenoids	Trichothecane sesquiterpenoids	http://www.wikidata.org/entity/Q133266	Alternaria	464790.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	1	6.5	1
1196	4617	-1							83.0	0.34706146	ISDB	http://www.wikidata.org/entity/Q105349863	YKRJBZOAJFAGBE-IRXDYDNUSA-N	InChI=1S/C17H18O6/c1-6-8(3)16(4)5-9-10(15(22)17(16,23)14(6)21)7(2)11(18)13(20)12(9)19/h18-20,23H,5H2,1-4H3/t16-,17-/m0/s1	CC1=C(C)[C@]2(C)Cc3c(O)c(O)c(O)c(C)c3C(=O)[C@@]2(O)C1=O	C17H18O6		318.110338296	Epicocconigrone B	YKRJBZOAJFAGBE	Polyketides	Polycyclic aromatic polyketides	Anthraquinones and anthrones	http://www.wikidata.org/entity/Q5382591	Epicoccum nigrum	846222.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Epicoccum']	['Epicoccum nigrum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']		['Epicoccum']	['Epicoccum nigrum']	8	0	9.388245820999146	1
1199	4615	110	Polyketides	0.3333333333333333	Cyclic polyketides	0.3333333333333333	2-pyrone derivatives	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105297952	VVYCRPVWBIEKIW-SNAWJCMRSA-N	InChI=1S/C11H12O4/c1-4-5-8(12)11-7(2)15-10(13)6-9(11)14-3/h4-6H,1-3H3/b5-4+	C/C=C/C(=O)c1c(OC)cc(=O)oc1C	C11H12O4	pos_2MHCH3CN	208.073558864	Pyrenocine A	VVYCRPVWBIEKIW	Polyketides	Cyclic polyketides	2-pyrone derivatives	http://www.wikidata.org/entity/Q133266	Alternaria	464790.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1200	4615	110	Polyketides	0.3333333333333333	Cyclic polyketides	0.3333333333333333	2-pyrone derivatives	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27288584	SHGIAYIFKLLQOL-SDLBARTOSA-N	InChI=1S/C12H12O4/c1-3-4-8-6-10-11(12(14)16-8)9(13)5-7(2)15-10/h3-4,6-7H,5H2,1-2H3/b4-3+/t7-/m0/s1	C/C=C/c1cc2c(c(=O)o1)C(=O)C[C@H](C)O2	C12H12O4	pos_2MHNH3	220.073558864	Deoxyradicinin	SHGIAYIFKLLQOL	Polyketides	Cyclic polyketides	2-pyrone derivatives	http://www.wikidata.org/entity/Q10406966	Alternariaster helianthi	4081336.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternariaster']	['Alternariaster helianthi']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1201	4615	110	Polyketides	0.3333333333333333	Cyclic polyketides	0.3333333333333333	2-pyrone derivatives	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105139279	KDOLXLYJRKWVST-WGAJWPLOSA-N	InChI=1S/C12H12O4/c1-3-5-7-6-9-10(12(14)15-7)11(13)8(4-2)16-9/h3,5-6,8H,4H2,1-2H3/b5-3+/t8-/m0/s1	C/C=C/c1cc2c(c(=O)o1)C(=O)[C@H](CC)O2	C12H12O4	pos_2MHNH3	220.073558864	(2S)-2-ethyl-6-[(E)-prop-1-enyl]furo[3,2-c]pyran-3,4-dione	KDOLXLYJRKWVST	Polyketides	Cyclic polyketides	2-pyrone derivatives	http://www.wikidata.org/entity/Q10406966	Alternariaster helianthi	4081336.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternariaster']	['Alternariaster helianthi']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1202	4611	-1							12.0	0.21374004	ISDB	http://www.wikidata.org/entity/Q77498785	UMAJXYGKDGKWLP-AOZIVVCUSA-N	InChI=1S/C15H18O6/c1-6-3-7(16)11-10(4-6)21-15(2)12(13(11)19)8(17)5-9(18)14(15)20/h3-4,8-9,12,14,16-18,20H,5H2,1-2H3/t8-,9-,12+,14-,15-/m0/s1	Cc1cc(O)c2c(c1)O[C@]1(C)[C@@H](O)[C@@H](O)C[C@H](O)[C@@H]1C2=O	C15H18O6		294.110338296	Monodictysin A	UMAJXYGKDGKWLP	Polyketides	Xanthones	Methyl xanthones	http://www.wikidata.org/entity/Q10588492	Monodictys putredinis	3704057.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Unknown']	['Unknown']	['Monodictys']	['Monodictys putredinis']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']					5	0	5.854960143566132	1
1205	4601	45	Fatty acids	0.2	Fatty Acids and Conjugates	0.2	Branched fatty acids	0.2	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105140375	KFHQGKGXRZPBOB-HKQWHQQWSA-N	InChI=1S/C9H14O3/c1-8(6-7-10)4-2-3-5-9(11)12/h2-5,8,10H,6-7H2,1H3,(H,11,12)/b4-2+,5-3+/t8-/m0/s1	C[C@@H](/C=C/C=C/C(=O)O)CCO	C9H14O3	pos_1_1proton1ammonium	170.094294308	(2E,4E,6R)-8-hydroxy-6-methylocta-2,4-dienoic acid	KFHQGKGXRZPBOB	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	http://www.wikidata.org/entity/Q104095984	Paradendryphiella salina	907515.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Paradendryphiella']	['Paradendryphiella salina']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
1206	4600	440	Polyketides	1.0	Polycyclic aromatic polyketides	1.0	Anthraquinones and anthrones	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105024021	GYPNJHLHXZTDFI-AGMUGAOZSA-N	InChI=1S/C16H20O6/c1-16(21)6-10-8(5-12(16)18)15(20)13-9(14(10)19)3-7(22-2)4-11(13)17/h3-4,8,10,12,14,17-19,21H,5-6H2,1-2H3/t8-,10-,12+,14-,16-/m0/s1	COc1cc(O)c2c(c1)[C@H](O)[C@H]1C[C@](C)(O)[C@H](O)C[C@@H]1C2=O	C16H20O6	pos_1_1proton1ammonium	308.12598835999995	Tetrahydroaltersolanol B	GYPNJHLHXZTDFI	Polyketides	Polycyclic aromatic polyketides	Anthraquinones and anthrones	http://www.wikidata.org/entity/Q7607419	Stemphylium globuliferum	322251.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Stemphylium']	['Stemphylium globuliferum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
